election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,normalized_option,models_run,model_core_agreement,model_agreed_dimension,model_agreed_direction,model_agreed_scorable,qwen_suggested_scorable,adjudication_status
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,j) Increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,,,,,,unmapped,increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,2.0,True,environment_position,-1.0,True,True,model_agreement_requires_rule
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,k) Require that a percentage of purchases made by federal agencies include recycled components.,,,,,,unmapped,require that a percentage of purchases made by federal agencies include recycled components.,2.0,True,environment_position,-1.0,True,True,model_agreement_requires_rule
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,l) Promote the selling of pollution credits to encourage industries to decrease amount of pollution.,,,,,,unmapped,promote the selling of pollution credits to encourage industries to decrease amount of pollution.,2.0,True,environment_position,-1.0,True,True,model_agreement_requires_rule
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,m) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,1) Border security,,,,,,unmapped,border security,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,2) Civil rights enforcement,,,,,,unmapped,civil rights enforcement,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,3) Education,,,,,,unmapped,education,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,4) Environmental cleanup,,,,,,unmapped,environmental cleanup,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,5) Job training,,,,,,unmapped,job training,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,6) Law enforcement,,,,,,unmapped,law enforcement,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,7) Low-income housing,,,,,,unmapped,low-income housing,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,8) Medicaid,,,,,,unmapped,medicaid,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,9) Medicare,,,,,,unmapped,medicare,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,10) Welfare (AFDC),,,,,,unmapped,welfare (afdc),2.0,False,,,,True,model_disagreement_requires_review
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,11) Other,,,,,,unmapped,other,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,1) Should the US have diplomatic relations with the government of Cuba?,,,,,,unmapped,should the us have diplomatic relations with the government of cuba?,2.0,True,nonideological,0.0,False,False,model_agreement_requires_rule
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,2) Should the US have diplomatic relations with the government of Vietnam?,,,,,,unmapped,should the us have diplomatic relations with the government of vietnam?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,3) Should the US recognize and extend full diplomatic relations to Taiwan?,,,,,,unmapped,should the us recognize and extend full diplomatic relations to taiwan?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,4) Should the US continue funding for Radio Free Europe and Radio Liberty?,,,,,,unmapped,should the us continue funding for radio free europe and radio liberty?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,5) Should the US continue funding for Radio Marti and TV Marti?,,,,,,unmapped,should the us continue funding for radio marti and tv marti?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,6) Should the US continue funding for Radio Free Asia?,,,,,,unmapped,should the us continue funding for radio free asia?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,7) Do you support the deployment of US troops to the former Yugoslavia?,,,,,,unmapped,do you support the deployment of us troops to the former yugoslavia?,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Economic aid to Russia and the former republics should be increased to facilitate democracy and market reforms.,,,,,,unmapped,economic aid to russia and the former republics should be increased to facilitate democracy and market reforms.,2.0,True,economic_ideology,-1.0,True,True,model_agreement_requires_rule
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Economic aid to Russia and the former republics should be continued unless Russia exports nuclear weapons or related technology.,,,,,,unmapped,economic aid to russia and the former republics should be continued unless russia exports nuclear weapons or related technology.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Economic aid to Russia and the former republics should be decreased and/or eliminated.,,,,,,unmapped,economic aid to russia and the former republics should be decreased and/or eliminated.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,,,,,,unmapped,foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Foreign aid should be given to countries only when it is in the security interests of the United States.,,,,,,unmapped,foreign aid should be given to countries only when it is in the security interests of the united states.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Foreign aid should be eliminated from any nation with documented human rights abuses.,,,,,,unmapped,foreign aid should be eliminated from any nation with documented human rights abuses.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Foreign aid should be maintained at current levels.,,,,,,unmapped,foreign aid should be maintained at current levels.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) The US should contribute more funding and troops to United Nations peacekeeping missions.,,,,,,unmapped,the us should contribute more funding and troops to united nations peacekeeping missions.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) The US should participate in UN peacekeeping missions only when vital US interests are directly threatened.,,,,,,unmapped,the us should participate in un peacekeeping missions only when vital us interests are directly threatened.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) The US should use military force only when the US border or territories are attacked or American citizens are in danger.,,,,,,unmapped,the us should use military force only when the us border or territories are attacked or american citizens are in danger.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) The US should pay the money it owes to the United Nations.,,,,,,unmapped,the us should pay the money it owes to the united nations.,2.0,True,economic_ideology,-1.0,True,True,model_agreement_requires_rule
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) The US should withdraw from the UN completely.,,,,,,unmapped,the us should withdraw from the un completely.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,f) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,a) Expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,,,,,,unmapped,expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,b) Increase restrictions on the purchase and possession of firearms.,guns_restrictions,guns_position,-1.0,high,binary,rule_mapped,increase restrictions on the purchase and possession of firearms.,,,,,,,accepted_deterministic_rule
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,c) Maintain all federal registration procedures and restrictions on possessing firearms.,,,,,,unmapped,maintain all federal registration procedures and restrictions on possessing firearms.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,d) Ease procedures on the purchase and registration of firearms.,,,,,,unmapped,ease procedures on the purchase and registration of firearms.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,e) Repeal all bans and measures that restrict law-abiding citizens from owning legally-obtained firearms.,,,,,,unmapped,repeal all bans and measures that restrict law-abiding citizens from owning legally-obtained firearms.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,f) Allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,,,,,,unmapped,allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,g) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,a) Implement a universal health care program to guarantee coverage to all Americans regardless of income.,,,,,,unmapped,implement a universal health care program to guarantee coverage to all americans regardless of income.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,b) Provide vouchers to the working poor so they can buy into a private health care plan.,,,,,,unmapped,provide vouchers to the working poor so they can buy into a private health care plan.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"c) Implement a government-financed, single-payer national health care system similar to that of Canada.",health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped,"implement a government-financed, single-payer national health care system similar to that of canada.",,,,,,,accepted_deterministic_rule
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"d) Support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",,,,,,unmapped,"support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,e) Provide tax incentives for small businesses to help provide health care to their employees.,,,,,,unmapped,provide tax incentives for small businesses to help provide health care to their employees.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,f) Allow middle and low income families to deduct yearly health care costs from their taxable income.,,,,,,unmapped,allow middle and low income families to deduct yearly health care costs from their taxable income.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,g) Establish limits on the amount of damages awarded in medical malpractice lawsuits.,,,,,,unmapped,establish limits on the amount of damages awarded in medical malpractice lawsuits.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"h) Encourage tax-free medical savings accounts, which would be taxed if used for any purpose other than medical costs.",,,,,,unmapped,"encourage tax-free medical savings accounts, which would be taxed if used for any purpose other than medical costs.",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,i) The federal government has no responsibility in providing health care.,health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped,the federal government has no responsibility in providing health care.,,,,,,,accepted_deterministic_rule
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,j) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,a) Increase penalties for selling illegal drugs.,,,,,,unmapped,increase penalties for selling illegal drugs.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,b) Impose mandatory jail sentences for selling illegal drugs.,,,,,,unmapped,impose mandatory jail sentences for selling illegal drugs.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,c) Impose capital punishment for convicted international drug traffickers.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,impose capital punishment for convicted international drug traffickers.,,,,,,,accepted_deterministic_rule
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"d) Require drug testing for federal employees in sensitive positions (Air Traffic Control, National Park Police, Secret Service, etc.).",,,,,,unmapped,"require drug testing for federal employees in sensitive positions (air traffic control, national park police, secret service, etc.).",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"e) Strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",,,,,,unmapped,"strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,f) Increase funding of federally-sponsored drug education and drug treatment programs.,,,,,,unmapped,increase funding of federally-sponsored drug education and drug treatment programs.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,g) Decriminalize the possession and private use of marijuana.,,,,,,unmapped,decriminalize the possession and private use of marijuana.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,a) Further limit the number of immigrants allowed into the country.,,,,,,unmapped,further limit the number of immigrants allowed into the country.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"b) Prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",,,,,,unmapped,"prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,c) Ease citizenship requirements in order to make it easier for immigrants to become United States citizens.,,,,,,unmapped,ease citizenship requirements in order to make it easier for immigrants to become united states citizens.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,d) Establish English as the official and recognized language of the United States.,,,,,,unmapped,establish english as the official and recognized language of the united states.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,e) Provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,,,,,,unmapped,provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"f) Restrict the eligibility of legal immigrants for certain social programs (i.e. AFDC, HUD housing, food stamps, etc.).",,,,,,unmapped,"restrict the eligibility of legal immigrants for certain social programs (i.e. afdc, hud housing, food stamps, etc.).",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"g) Children of illegal immigrants, born in the United States, should not automatically receive US citizenship.",,,,,,unmapped,"children of illegal immigrants, born in the united states, should not automatically receive us citizenship.",2.0,False,,,,True,model_disagreement_requires_review
1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Line Item Veto,,Should the President be allowed to veto certain items of legislation while signing spending or tax bills into law?,,,,,,unmapped,should the president be allowed to veto certain items of legislation while signing spending or tax bills into law?,2.0,True,government_reform_position,-1.0,True,True,model_agreement_requires_rule
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,a) Provide tax incentives for companies to hire and train homeless people who want to work.,,,,,,unmapped,provide tax incentives for companies to hire and train homeless people who want to work.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,b) Increase funding of homeless shelters and low income housing projects.,,,,,,unmapped,increase funding of homeless shelters and low income housing projects.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,c) Increase funding of programs that help alcoholics and drug addicts recover and find steady work.,,,,,,unmapped,increase funding of programs that help alcoholics and drug addicts recover and find steady work.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,d) Increase the minimum wage.,,,,,,unmapped,increase the minimum wage.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,e) Provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,,,,,,unmapped,provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,2.0,True,social_ideology,-1.0,True,True,model_agreement_requires_rule
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,f) Provide government jobs for those who wish to work and cannot find a job in the private sector.,,,,,,unmapped,provide government jobs for those who wish to work and cannot find a job in the private sector.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,g) Increase the income tax deduction on individual contributions made to charities that help the poor and homeless.,,,,,,unmapped,increase the income tax deduction on individual contributions made to charities that help the poor and homeless.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,h) Implement enterprise zones in communities with high unemployment.,,,,,,unmapped,implement enterprise zones in communities with high unemployment.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,i) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"a) Retiree income over $40,000",,,,,,unmapped,"retiree income over $40,000",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"b) Family income less than $25,000",,,,,,unmapped,"family income less than $25,000",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"c) Family income $25-75,000",,,,,,unmapped,"family income $25-75,000",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"d) Family income $75-150,000",,,,,,unmapped,"family income $75-150,000",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,"e) Family income over $150,000",,,,,,unmapped,"family income over $150,000",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,f) Alcohol taxes,tax_alcohol,economic_ideology,-1.0,medium,ordinal,rule_mapped,alcohol taxes,,,,,,,accepted_deterministic_rule
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,g) Capital gains taxes,tax_capital_gains,economic_ideology,-1.0,high,ordinal,rule_mapped,capital gains taxes,,,,,,,accepted_deterministic_rule
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,h) Charitable deductions,,,,,,unmapped,charitable deductions,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,i) Cigarette taxes,tax_cigarette,economic_ideology,-1.0,medium,ordinal,rule_mapped,cigarette taxes,,,,,,,accepted_deterministic_rule
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,j) Corporate income taxes,,,,,,unmapped,corporate income taxes,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,k) Earned income tax credit,,,,,,unmapped,earned income tax credit,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,l) Estate taxes,,,,,,unmapped,estate taxes,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,m) Medical expense deductions,,,,,,unmapped,medical expense deductions,2.0,True,economic_ideology,-1.0,True,True,model_agreement_requires_rule
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,n) Mortgage deductions,,,,,,unmapped,mortgage deductions,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,o) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,2) Do you support replacing the US income tax structure with a flat income tax?,economic_flat_federal_income_tax,economic_ideology,1.0,high,binary,rule_mapped,do you support replacing the us income tax structure with a flat income tax?,2.0,True,economic_ideology,-1.0,True,True,accepted_deterministic_rule
1996.0,Taxes,1) Indicate the changes you support (if any) concerning the tax levels for the following categories. Select one number only.Income TaxesOther Tax Issues,3) Do you support replacing the US income tax structure with a broad-based consumption tax?,,,,,,unmapped,do you support replacing the us income tax structure with a broad-based consumption tax?,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Term Limits,"2) If you support term limits, how many years should each serve?",1) Do you support amending the Constitution to limit the number of terms which members of Congress can serve?,government_term_limits,position_only,,high,binary,position_only,do you support amending the constitution to limit the number of terms which members of congress can serve?,,,,,,,accepted_position_only
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,"a) Relax current guidelines that forbid the Federal Bureau of Investigation (FBI) from investigating terrorist groups when there is a ""reasonable indication"" of terrorist activities.",,,,,,unmapped,"relax current guidelines that forbid the federal bureau of investigation (fbi) from investigating terrorist groups when there is a ""reasonable indication"" of terrorist activities.",2.0,False,,,,False,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,b) Relax wiretapping restrictions to give the FBI broader authority to investigate terrorist suspects.,,,,,,unmapped,relax wiretapping restrictions to give the fbi broader authority to investigate terrorist suspects.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,c) Require that chemical tracing agents be added to commercially-sold products that can be used to produce explosives.,,,,,,unmapped,require that chemical tracing agents be added to commercially-sold products that can be used to produce explosives.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,d) Implement tighter restrictions on firearm sales in an effort to hinder terrorist groups from stockpiling weapon arsenals.,,,,,,unmapped,implement tighter restrictions on firearm sales in an effort to hinder terrorist groups from stockpiling weapon arsenals.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,e) Grant broader authority to the US Immigration and Naturalization Service to deny entrance visas to terrorist suspects.,,,,,,unmapped,grant broader authority to the us immigration and naturalization service to deny entrance visas to terrorist suspects.,2.0,False,,,,True,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,f) Maintain limits on the authority of federal agencies investigating suspected terrorists.,,,,,,unmapped,maintain limits on the authority of federal agencies investigating suspected terrorists.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,g) Restrict the investigative authority of the FBI and other governmental agencies.,,,,,,unmapped,restrict the investigative authority of the fbi and other governmental agencies.,2.0,False,,,,False,model_disagreement_requires_review
1996.0,Terrorism,Indicate which principles you support concerning terrorism.,h) Other,open_ended_other,non_scorable,,high,,non_scorable,other,2.0,False,,,,False,accepted_non_scorable
1996.0,Trade,,1) Do you support the North American Free Trade Agreement (NAFTA)?,,,,,,unmapped,do you support the north american free trade agreement (nafta)?,2.0,False,,,,False,model_disagreement_requires_review
