item_id,election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidate_count,selected_response_count,priority
078FC583924389C1,1996.0,Education,3) Indicate which principles you support concerning education.,"e) Eliminate the Department of Education, thereby giving state and local government greater control over educational issues.",,,,,,unmapped,1,0,1
04DE8EFDD81288C5,1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,"a) Transfer public lands, such as federal forests and range lands, to the jurisdiction of state and local governments.",,,,,,unmapped,1,0,1
D1061B3917860993,1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,b) Require the federal government to reimburse citizens when environmental regulations limit use of privately owned lands.,,,,,,unmapped,1,0,1
6660FDDCB8055E13,1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,d) Change the Endangered Species Act of 1973 to limit the number of habitats eligible to be designated as endangered.,,,,,,unmapped,1,0,1
85465856111BB2E5,1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,g) Revise the 1872 mining law to increase the amounts charged to mining companies using federal lands.,,,,,,unmapped,1,0,1
8F27D00BBB0A85B2,1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,j) Increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,,,,,,unmapped,1,0,1
24A39F41B650D470,1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,11) Other,,,,,,unmapped,1,0,1
BCB5282C740A7055,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Economic aid to Russia and the former republics should be increased to facilitate democracy and market reforms.,,,,,,unmapped,1,0,1
7608FFD31A02FDD0,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Economic aid to Russia and the former republics should be decreased and/or eliminated.,,,,,,unmapped,1,0,1
658215BED6D6EDB3,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,,,,,,unmapped,1,0,1
C2A3D186A42D07D5,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Foreign aid should be given to countries only when it is in the security interests of the United States.,,,,,,unmapped,1,0,1
45FEFB8A28508090,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Foreign aid should be maintained at current levels.,,,,,,unmapped,1,0,1
F11AF2EBA7C6EAFF,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) The US should contribute more funding and troops to United Nations peacekeeping missions.,,,,,,unmapped,1,0,1
58E90691FAD3CBC8,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) The US should pay the money it owes to the United Nations.,,,,,,unmapped,1,0,1
FCA8C9729C5D8555,1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) The US should withdraw from the UN completely.,,,,,,unmapped,1,0,1
1E995B7E52F3073D,1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,a) Expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,,,,,,unmapped,1,0,1
ECB49C566441A99A,1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,c) Maintain all federal registration procedures and restrictions on possessing firearms.,,,,,,unmapped,1,0,1
B7EDF21C3A795924,1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,f) Allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,,,,,,unmapped,1,0,1
C4E949F3BFC99927,1996.0,Health Care,Indicate which principles you support regarding America's health care system.,a) Implement a universal health care program to guarantee coverage to all Americans regardless of income.,,,,,,unmapped,1,0,1
51C0F985B367C090,1996.0,Health Care,Indicate which principles you support regarding America's health care system.,b) Provide vouchers to the working poor so they can buy into a private health care plan.,,,,,,unmapped,1,0,1
CE8CFE459589F17D,1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"d) Support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",,,,,,unmapped,1,0,1
F420260B5551FB44,1996.0,Health Care,Indicate which principles you support regarding America's health care system.,g) Establish limits on the amount of damages awarded in medical malpractice lawsuits.,,,,,,unmapped,1,0,1
1C0D10B275C7B01D,1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"d) Require drug testing for federal employees in sensitive positions (Air Traffic Control, National Park Police, Secret Service, etc.).",,,,,,unmapped,1,0,1
15E3088BAE14B619,1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,"e) Strengthen current laws dealing with non-controlled substances, including inhalants and commercially available pills.",,,,,,unmapped,1,0,1
6940F6D6F8D0F26F,1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,f) Increase funding of federally-sponsored drug education and drug treatment programs.,,,,,,unmapped,1,0,1
8EC900585632B8FB,1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,g) Decriminalize the possession and private use of marijuana.,,,,,,unmapped,1,0,1
7722FC79C216C033,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,a) Further limit the number of immigrants allowed into the country.,,,,,,unmapped,1,0,1
E6E9C9437A0453A7,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"b) Prohibit states from passing laws that deny human services (medical care, education) to illegal immigrants or their children.",,,,,,unmapped,1,0,1
517E41CBC9EC3CF9,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,c) Ease citizenship requirements in order to make it easier for immigrants to become United States citizens.,,,,,,unmapped,1,0,1
33679E08A42C7A15,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,e) Provide extra federal aid to states with higher numbers of immigrants for necessary medical and social services.,,,,,,unmapped,1,0,1
50243F6125FD0C71,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"f) Restrict the eligibility of legal immigrants for certain social programs (i.e. AFDC, HUD housing, food stamps, etc.).",,,,,,unmapped,1,0,1
8E973805E3DB65B8,1996.0,Immigration,Indicate which principles you support regarding issues relating to immigration.,"g) Children of illegal immigrants, born in the United States, should not automatically receive US citizenship.",,,,,,unmapped,1,0,1
12724F20BED83909,1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,b) Increase funding of homeless shelters and low income housing projects.,,,,,,unmapped,1,0,1
628F8F7E0B5A5AA1,1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,c) Increase funding of programs that help alcoholics and drug addicts recover and find steady work.,,,,,,unmapped,1,0,1
E946BA830695D0EE,1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,e) Provide homeless families with apartment vouchers they can use to supplement the cost of an apartment.,,,,,,unmapped,1,0,1
26FF6530C71D8112,1996.0,Poverty and Homelessness,Indicate which principles you support regarding the poor and homeless.,f) Provide government jobs for those who wish to work and cannot find a job in the private sector.,,,,,,unmapped,1,0,1
F30DFF7D042364EB,1996.0,Terrorism,Indicate which principles you support concerning terrorism.,d) Implement tighter restrictions on firearm sales in an effort to hinder terrorist groups from stockpiling weapon arsenals.,,,,,,unmapped,1,0,1
5FE0261BBDF96C7D,1996.0,Terrorism,Indicate which principles you support concerning terrorism.,f) Maintain limits on the authority of federal agencies investigating suspected terrorists.,,,,,,unmapped,1,0,1
4959BEE87356913A,1996.0,Terrorism,Indicate which principles you support concerning terrorism.,g) Restrict the investigative authority of the FBI and other governmental agencies.,,,,,,unmapped,1,0,1
3C3F6310E60B6A63,1996.0,Unemployment,Indicate which principles you support regarding unemployment.,d) Eliminate government regulations of the private sector in order to encourage investment and economic expansion.,,,,,,unmapped,1,0,1
12AB2EBD05F9D27E,1996.0,Unemployment,Indicate which principles you support regarding unemployment.,f) Overhaul the current unemployment system by focusing on training and education in skills needed in certain industries.,,,,,,unmapped,1,0,1
ECC9907F276B18A7,1996.0,Unemployment,Indicate which principles you support regarding unemployment.,g) Eliminate any governmental programs designed to reduce unemployment.,,,,,,unmapped,1,0,1
9DCB4B10782F7991,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,c) Require welfare recipients to accept some form of government-sponsored job after two years if unemployed in the private sector.,,,,,,unmapped,1,0,1
3C10C343D5EC3C2F,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,g) Provide rent or housing supplement vouchers for low-income families.,,,,,,unmapped,1,0,1
2D91542D921EBE4F,1996.0,Welfare,Indicate which principles you support regarding the US welfare system.,h) Make no substantial changes at this time.,,,,,,unmapped,1,0,1
21651CED43AFAEB6,1996.0,Legislative Priorities,,"2) Should your priorities require additional government funding, please explain how you intend to obtain the additional funding.",,,,,,unmapped,1,0,1
C8270189C72D94C2,2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"b) Abortions should be illegal when the fetus is viable, with or without life support.",,,,,,unmapped,1,0,1
AFFA51717E8B61E4,2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,g) Abortions should be limited by waiting periods and notification requirements as decided by each state government.,,,,,,unmapped,1,0,1
C481F016D8F359D1,2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"h) Prohibit the dilation and extraction procedure, also known as ""partial birth"" abortion.",,,,,,unmapped,1,0,1
C957D25BCD27A854,2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"j) Support ""buffer-zones"" by requiring demonstrators to stay at least five feet from abortion clinic doorways and driveways.",,,,,,unmapped,1,0,1
4D0DF964A027AC74,2000.0,"Budget, Spending and Tax Issues, Part 5: Taxes (B)",Taxes,6) Other,,,,,,unmapped,1,0,1
24AE029B5F45C2AA,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,a) Support public taxpayer funding for Congressional candidates who comply with campaign spending limits.,,,,,,unmapped,1,0,1
DDF3B0B084933DFB,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,b) Increase the amount individuals are permitted to contribute to federal campaigns.,,,,,,unmapped,1,0,1
F84FD69394E2CCDE,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,c) Prohibit Political Action Committee (PAC) contributions to candidates for federal office.,,,,,,unmapped,1,0,1
D47883E30D13CF12,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,d) Provide free or low-cost television advertising to candidates who agree to voluntary campaign spending limits.,,,,,,unmapped,1,0,1
8CF873A4B9BD1CBB,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,"i) Remove all contribution limits on federal candidates and parties, but require complete and immediate disclosure via the Internet.",,,,,,unmapped,1,0,1
EB891EDBBB6A95DD,2000.0,Campaign Finance Issues,Indicate which principles you support (if any) regarding campaign finance issues.,j) Require Congressional candidates to raise over half of their campaign money from their home state.,,,,,,unmapped,1,0,1
B4E78E6EF9F970FB,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,b) Increase spending to build more federal prisons.,,,,,,unmapped,1,0,1
9C0A96FBE2EA6F2D,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"c) Impose ""truth in sentencing"" for violent criminals so they serve full sentences with no chance of parole.",,,,,,unmapped,1,0,1
CFC88168EB7C685E,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,f) Increase penalties for crimes committed on school grounds.,,,,,,unmapped,1,0,1
BE1CCE2DAA8C6832,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,j) Enforcement of civil rights should primarily be the responsibility of the federal government.,,,,,,unmapped,1,0,1
9BAFBA735B98F340,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"k) Prosecute as adults, youths accused of a felony.",,,,,,unmapped,1,0,1
C3552BCDC2A8B2BE,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,l) Provide block grants to states for implementation of programs to combat juvenile crime.,,,,,,unmapped,1,0,1
490BBEE0ECEA7BA1,2000.0,Crime Issues,Indicate which principles you support (if any) to address crime.,m) Impose harsher penalties for youths convicted of violent offenses.,,,,,,unmapped,1,0,1
9410126B2636CB06,2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,a) Increase penalties for selling illegal drugs.,,,,,,unmapped,1,0,1
E20D4BEABAC57DC1,2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,b) Support mandatory jail sentences for selling illegal drugs.,,,,,,unmapped,1,0,1
7DF685292F3F5F91,2000.0,Drug Issues,Indicate which principles you support (if any) concerning illegal drugs.,"g) Eliminate federal funding for programs associated with the ""war on drugs.""",,,,,,unmapped,1,0,1
C9D4B3B810DB8667,2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,"e) Allow parents to use tax-free savings accounts to send their children to any participating school: public, private or religious.",,,,,,unmapped,1,0,1
9F62C87D12FD95BC,2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,"g) Promote education flexibility by giving federal funds, in the form of block grants, to the states to spend it as they see fit.",,,,,,unmapped,1,0,1
76FA0DC1F53D5EE8,2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,"l) Eliminate restrictions on federal education funding, giving educators or local school districts more flexibility to design and implement their programs.",,,,,,unmapped,1,0,1
DF46D6909A374A9E,2000.0,Education Issues,Indicate which principles you support (if any) concerning education (K-12).,n) Eliminate federal financial aid for individuals convicted of drug offenses.,,,,,,unmapped,1,0,1
2ECCC63E4E448F73,2000.0,Employment and Affirmative Action Issues,Indicate which principles you support (if any) regarding employment and affirmative action.,c) Reduce government regulation of the private sector in order to encourage investment and economic expansion.,,,,,,unmapped,1,0,1
63C4F5288902D73D,2000.0,Employment and Affirmative Action Issues,Indicate which principles you support (if any) regarding employment and affirmative action.,e) Eliminate any federal programs designed to reduce unemployment.,,,,,,unmapped,1,0,1
EE5C0ADE244B0D54,2000.0,Employment and Affirmative Action Issues,Indicate which principles you support (if any) regarding employment and affirmative action.,k) The federal government should discontinue affirmative action programs.,,,,,,unmapped,1,0,1
24D45D202DA67AFA,2000.0,Environmental Issues,Indicate which principles you support (if any) regarding America's environment and natural resources.,c) Waive environmental review requirements for grazing permits.,,,,,,unmapped,1,0,1
E7FDE6DACD32DCC3,2000.0,Environmental Issues,Indicate which principles you support (if any) regarding America's environment and natural resources.,i) Strengthen logging restrictions on federal lands.,,,,,,unmapped,1,0,1
AEB460CE12ECD29D,2000.0,Environmental Issues,Indicate which principles you support (if any) regarding America's environment and natural resources.,j) Reduce current federal regulations on the environment.,,,,,,unmapped,1,0,1
C6553A9D37D5331B,2000.0,Environmental Issues,Indicate which principles you support (if any) regarding America's environment and natural resources.,k) Give states added flexibility from the federal government in enforcing and funding federal environment regulations.,,,,,,unmapped,1,0,1
AE6EF917DED7DD96,2000.0,Gun Issues,Indicate which principles you support (if any) concerning gun issues.,g) Increase penalties for the possession of any illegal guns.,,,,,,unmapped,1,0,1
5E328B4F3108136A,2000.0,Health Issues,Indicate which principles you support (if any) regarding health issues.,a) Providing health care is not a responsibility of the federal government.,,,,,,unmapped,1,0,1
4F72BD52D901E65A,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,"b) Increase the eligibility of legal immigrants for certain social programs (e.g. public housing, food stamps).",,,,,,unmapped,1,0,1
D9EBC382FB75684A,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,f) Grant U.S. citizenship to children born in the US only if their parents immigrated legally.,,,,,,unmapped,1,0,1
09099EB41CC19448,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,g) Increase the immigration quota for computer scientists and other information technology workers.,,,,,,unmapped,1,0,1
AE7666A27317229B,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,h) Establish English as the official national language.,,,,,,unmapped,1,0,1
D60D093BC01360FC,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,i) Support the separation of the INS into two bureaus: one administering naturalization and one administering border patrol.,,,,,,unmapped,1,0,1
9E9A3255F2416374,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,j) Increase state autonomy in handling immigration issues.,,,,,,unmapped,1,0,1
F68DD8D0FBAF2A34,2000.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,k) Reimburse states for providing services to illegal aliens.,,,,,,unmapped,1,0,1
005A577F6DD010A8,2000.0,"International Aid, International Policy and Trade Issues, Part 1: International Aid",International AidIndicate which principles (if any) you support regarding U.S. International Aid.,e) Aid programs should be scaled back and eventually eliminated except for extraordinary circumstances.,,,,,,unmapped,1,0,1
212AC34A50A7F468,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,a) The U.S. should resolve future disputes with Iraq only through diplomatic means.,,,,,,unmapped,1,0,1
D5E091A0F52BACC7,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,b) The U.S. should take unilateral military action if Iraq does not comply with all accepted United Nations resolutions.,,,,,,unmapped,1,0,1
EF3D2A45C09B4BA4,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,d) The U.S. should end the economic embargo against Iraq.,,,,,,unmapped,1,0,1
BD5CA0FE758D1C21,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,e) The U.S. should not continue to play a prominent leadership role in the peace process between Israel and the Palestine Authority.,,,,,,unmapped,1,0,1
85A31E85C0B3AA75,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,a) The U.S. should participate in United Nations peacekeeping missions only when vital U.S. interests are involved.,,,,,,unmapped,1,0,1
DDC91C88E47D60BC,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,b) The U.S. should not commit military troops to United Nations peacekeeping missions.,,,,,,unmapped,1,0,1
854328700126E10D,2000.0,"International Aid, International Policy and Trade Issues, Part 2: International Policy",International PolicyIndicate which principles you support (if any) regarding the Middle East.Indicate which principles you support (if any) regarding the United States-United Nations relationship.,c) The U.S. should withdraw completely from the United Nations.,,,,,,unmapped,1,0,1
490A26388636EC61,2000.0,Moral and Ethical Issues,,"If Yes, please explain what you would do as a member of Congress to address this concern.",,,,,,unmapped,1,0,1
2C9FA2697199AA72,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,a) Allow workers to invest a portion of their payroll tax in private accounts which they manage themselves.,,,,,,unmapped,1,0,1
4A88F82373A7D777,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,b) Allow workers to invest a portion of their payroll tax in private accounts managed by private firms contracted by the government.,,,,,,unmapped,1,0,1
01FFE1C8A2758FA5,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,c) Invest a portion of Social Security's assets collectively in stocks and bonds instead of U.S. Treasury securities.,,,,,,unmapped,1,0,1
D74FCBFBFB408B71,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,d) Increase the payroll tax to better finance Social Security in its current form.,,,,,,unmapped,1,0,1
88AF3857805D3A2C,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,e) Lower Social Security's annual cost-of-living increases.,,,,,,unmapped,1,0,1
0BE51449BC9D80A9,2000.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,f) Limit Social Security benefits based on recipients' other income and assets.,,,,,,unmapped,1,0,1
C8E7D8E42868C5D8,2000.0,Technology Issues,Indicate which principles you support (if any) regarding technology.,a) Continuing the moratorium on Internet sales taxes.,,,,,,unmapped,1,0,1
F216DF7AD6A3BF43,2000.0,Technology Issues,Indicate which principles you support (if any) regarding technology.,g) Support strong Internet privacy laws.,,,,,,unmapped,1,0,1
A90B522662237678,2000.0,Technology Issues,Indicate which principles you support (if any) regarding technology.,h) Regulating the Internet should not in any way be controlled by the federal government.,,,,,,unmapped,1,0,1
844FB83C5A5B7A31,2000.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding poverty and the welfare system.,f) Transfer homeless housing programs to states through block grants.,,,,,,unmapped,1,0,1
E1402EE67D7FCAD8,2000.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding poverty and the welfare system.,h) Require states to return any unused welfare block grant funding to the federal government.,,,,,,unmapped,1,0,1
E1EF7C9A0F0E8926,2000.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding poverty and the welfare system.,"i) Direct federal poverty aid through religious, community-based or other non-profit organizations.",,,,,,unmapped,1,0,1
2DF430375B9D7ACF,2000.0,Legislative Priorities,,Please explain what your top two or three priorities will be if elected. Please explain how you would obtain any additional government funding needed to implement these priorities.,,,,,,unmapped,1,0,1
264D4A1A8505CF69,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,j) Other or expanded categories,,,,,,unmapped,1,0,1
1FB7852F7EA8A3F2,2008.0,Abortion Issues,Indicate which principles you support (if any) regarding abortion.,h) Other or expanded principles.,,,,,,unmapped,1,0,1
81E808BB558A9396,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",s) Other or expanded categories,,,,,,unmapped,1,0,1
EDEF8D037DC9C3D5,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",j) Other or expanded categories,,,,,,unmapped,1,0,1
6C944856583517AF,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","a) Less than $12,000",,,,,,unmapped,1,0,1
4990F63E7F0FD605,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","b) $12,001-$40,000",,,,,,unmapped,1,0,1
6ACDF1A20F271637,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","c) $40,001-$100,000",,,,,,unmapped,1,0,1
6310114EA50775DC,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","d) $100,001-$180,000",,,,,,unmapped,1,0,1
E0C18D7751CE5DE0,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","e) $180,001-$350,000",,,,,,unmapped,1,0,1
E4F36C635642AABD,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","f) $350,001 and above",,,,,,unmapped,1,0,1
9535CFB1849A87E6,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",g) Other or expanded categories,,,,,,unmapped,1,0,1
E489D186CA8202E1,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",a) Charitable contribution deduction,,,,,,unmapped,1,0,1
6E8BC7AD669414D0,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",b) Child tax credit,,,,,,unmapped,1,0,1
A0CBEE783362C8F9,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",c) Earned income tax credit,,,,,,unmapped,1,0,1
85BAA040851981A0,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",d) Medical expense deduction,,,,,,unmapped,1,0,1
36C8E5ED4C8B96B8,2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",e) Mortgage deduction,,,,,,unmapped,1,0,1
