election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,a) Allow workers to invest a portion of their payroll tax in private accounts which they manage themselves.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,b) Allow workers to invest a portion of their payroll tax in private accounts managed by private firms contracted by the government.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,c) Invest a portion of Social Security assets collectively in stocks and bonds instead of United States Treasury securities.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,d) Increase the payroll tax to better finance Social Security in its current form.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,e) Lower the annual cost-of-living increases.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,f) Raise the retirement age for when individuals are eligible to receive full Social Security benefits.,,,,,,unmapped
2004.0,Social Security Issues,Indicate which principles you support (if any) regarding Social Security.,g) Other of expanded principles,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,a) Collect taxes on commercial Internet transactions.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,b) Continue the moratorium on Internet taxation.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,c) Implement regulation of Internet content.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,d) Support government mandates to curtail violent and sexual content on television.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,"e) Support strict penalties for Internet crimes (e.g. hacking, identity theft, worms/viruses).",,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,f) Support legislation to detail how personal information can be collected and used on the Internet.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,g) Regulating the Internet is not a responsibility of the federal government.,,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,"h) Impose regulations on ""spam"" emails.",,,,,,unmapped
2004.0,Technology and Communication Issues,Indicate which principles you support (if any) regarding technology and communication.,i) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,a) Require welfare recipients to spend at least 40 hours a week in a combination of work and training programs.,,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,b) Increase funding for child care programs.,,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,c) Continue to give states and local governments flexibility in and responsibility for welfare programs through federal block grants.,,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,"d) Direct federal poverty aid through religious, community-based, or other non-profit organizations.",,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,e) Abolish all federal welfare programs.,,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,f) Support housing assistance for low-income families.,,,,,,unmapped
2004.0,Welfare and Poverty Issues,Indicate which principles you support (if any) regarding welfare and poverty.,g) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable
2004.0,Legislative Priorities,,"On an attached page, disk, or via email, please explain in a total of 75 words or less, your top two or three priorities if elected. If they require additional funding for implementation, please explain how you would obtain this funding.",,,,,,unmapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,a) Abortions should always be legally available.,abortion_always_legal,abortion_position,-1.0,high,binary,rule_mapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,b) Abortions should be legal in all circumstances as long as the procedure is completed within the first trimester of pregnancy.,,,,,,unmapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,c) Abortions should be legal only when the pregnancy resulted from incest or rape or when the life of the woman is endangered.,abortion_rape_incest_exception,abortion_position,-1.0,medium,binary,rule_mapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,d) Abortions should be legal only when the life of the woman is endangered.,abortion_life_exception,abortion_position,-1.0,medium,binary,rule_mapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,e) Abortions should be limited by waiting periods and notification requirements as decided by each state government.,,,,,,unmapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,f) Abortions should always be illegal.,abortion_always_illegal,abortion_position,1.0,high,binary,rule_mapped
1996.0,Abortion,Indicate all principles you support concerning abortion.,g) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,a) The federal government should consider preferences to minority-owned businesses in granting government contracts.,,,,,,unmapped
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,b) The federal government should prosecute cases of discrimination in the public sector.,,,,,,unmapped
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,c) The federal government should prosecute cases of discrimination in the private sector.,,,,,,unmapped
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,d) The federal government should provide affirmative actions programs as long as such programs do not include quotas.,,,,,,unmapped
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,e) The federal government should not provide any affirmative action programs.,,,,,,unmapped
1996.0,Affirmative Action,Indicate your position concerning affirmative action programs.,f) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Balanced Budget Amendment,,Do you support amending the US Constitution to require an annual balanced federal budget?,government_balanced_budget,government_reform_position,1.0,medium,binary,rule_mapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",a) AIDS Programs,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",b) Arts funding,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",c) Education (K-12),spending_k12_education,education_position,-1.0,high,ordinal,rule_mapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",d) Environmental programs,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",e) Housing projects,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",f) Job training programs,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",g) Law enforcement,spending_law_enforcement,criminal_justice_position,1.0,medium,ordinal,rule_mapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",h) Medicaid,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",i) Medicare,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",j) NASA,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",k) Student loan programs,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",l) Welfare (AFDC),,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",m) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",n) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",o) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",a) Agriculture,agriculture_spending,position_only,,high,ordinal,position_only
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",b) Education,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",c) Farm subsidies,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",d) Food stamps,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",e) Law enforcement,spending_law_enforcement,criminal_justice_position,1.0,medium,ordinal,rule_mapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",f) Medicaid,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",g) Medicare,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",h) School lunches,,,,,,unmapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",i) Welfare,spending_welfare,economic_ideology,-1.0,high,ordinal,rule_mapped
1996.0,Budgetary Issues,"1) Indicate what changes you support (if any) concerning levels of federal funding for the following categories. Select one number only.2) Do you support the use of block grants given to states, rather than federal spending, in the following areas?",j) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,a) Prohibit Political Action Committee (PAC) contributions to candidates for federal office.,,,,,,unmapped
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,b) Establish spending limits on congressional campaigns and provide public funding for complying candidates.,,,,,,unmapped
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,c) Support legislation that would increase the federal limits on individual contributions.,,,,,,unmapped
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,d) Pass legislation that would encourage full and timely disclosure of campaign finance information.,campaign_finance_disclosure,position_only,,high,binary,position_only
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,e) Remove all legislative limits on campaign financing.,,,,,,unmapped
1996.0,Campaign Finance Reform,Indicate which principles you support regarding campaign finance reform.,f) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Crime,Indicate which principles you support to address crime.,a) Broaden use of the death penalty for federal crimes.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped
1996.0,Crime,Indicate which principles you support to address crime.,b) Increase spending to build more federal prisons.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,"c) Impose ""truth in sentencing"" for violent criminals so they serve full sentences with no chance of parole.",,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,"d) Support the use of ""boot camps"" as alternative sentencing for adult first-time felons.",,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,e) Limit the number of appeals allowed to inmates on death row.,crime_limit_death_row_appeals,criminal_justice_position,1.0,high,binary,rule_mapped
1996.0,Crime,Indicate which principles you support to address crime.,f) Fund programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,crime_prison_job_training,criminal_justice_position,-1.0,high,binary,rule_mapped
1996.0,Crime,Indicate which principles you support to address crime.,g) Expand funding for community policing programs.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,h) Increase penalties for the possession of any illegal firearms.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,i) Prosecute youths accused of murder as adults.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,j) Increase funding for local Boys & Girls Clubs and other independent organizations in communities with at-risk youth.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,k) Reduce prison sentences for those who commit non-violent crimes.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,l) Deport all permanent resident aliens convicted of a felony.,,,,,,unmapped
1996.0,Crime,Indicate which principles you support to address crime.,m) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,1) CIA appropriations,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,2) Defense plant conversion,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,3) Military hardware,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,4) Military space shuttle missions,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,5) Pay for active duty personnel,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,6) Development of new weapons,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,7) Strategic Defense Initiative (SDI),,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,8) Armed Forces personnel training,,,,,,unmapped
1996.0,Defense Spending,Indicate what changes you support (if any) regarding funding for the following categories. Select one number only.,9) Other,,,,,,unmapped
1996.0,Education,3) Indicate which principles you support concerning education.,1) Do you support amending the United States Constitution to allow voluntary prayer and/or moment of silence in public schools?,,,,,,unmapped
1996.0,Education,3) Indicate which principles you support concerning education.,2) Do you support funding the National Service Program (Ameri-Corps) in which young people receive money from the federal government for college in return for performing community service?,,,,,,unmapped
1996.0,Education,3) Indicate which principles you support concerning education.,"a) Maintain the national standards and goals set forth in ""Goals 2000"".",,,,,,unmapped
1996.0,Education,3) Indicate which principles you support concerning education.,b) Provide parents with vouchers to send their children to any publicly funded school.,education_vouchers,education_position,1.0,medium,binary,rule_mapped
1996.0,Education,3) Indicate which principles you support concerning education.,"c) Provide parents with vouchers to send their children to any participating school: public, private or religious.",education_vouchers,education_position,1.0,medium,binary,rule_mapped
1996.0,Education,3) Indicate which principles you support concerning education.,d) Implement charter schools where teachers and professionals receive authorization and funding to establish new schools.,education_charter_schools,education_position,1.0,medium,binary,rule_mapped
1996.0,Education,3) Indicate which principles you support concerning education.,"e) Eliminate the Department of Education, thereby giving state and local government greater control over educational issues.",,,,,,unmapped
1996.0,Education,3) Indicate which principles you support concerning education.,f) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,"a) Transfer public lands, such as federal forests and range lands, to the jurisdiction of state and local governments.",,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,b) Require the federal government to reimburse citizens when environmental regulations limit use of privately owned lands.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,c) Strengthen the Clean Water Act.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,d) Change the Endangered Species Act of 1973 to limit the number of habitats eligible to be designated as endangered.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,e) Utilize cost-benefit analysis to determine economic impacts of proposed environmental protection and cleanup legislation.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,f) Increase fees charged to ranchers who graze cattle on federal lands.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,g) Revise the 1872 mining law to increase the amounts charged to mining companies using federal lands.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,h) Encourage development of alternative fuels and electric cars to reduce pollution.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,"i) Strengthen emission controls on all gasoline or diesel powered engines, including cars and trucks.",,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,j) Increase federal taxes on gasoline and diesel fuels to promote conservation and alternative fuel development.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,k) Require that a percentage of purchases made by federal agencies include recycled components.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,l) Promote the selling of pollution credits to encourage industries to decrease amount of pollution.,,,,,,unmapped
1996.0,Environment,Indicate which principles or programs you support regarding America's environment and natural resources.,m) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,1) Border security,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,2) Civil rights enforcement,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,3) Education,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,4) Environmental cleanup,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,5) Job training,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,6) Law enforcement,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,7) Low-income housing,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,8) Medicaid,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,9) Medicare,,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,10) Welfare (AFDC),,,,,,unmapped
1996.0,Federalism,Indicate which level of government should have primary responsibility for the following services. Select one level only.,11) Other,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,1) Should the US have diplomatic relations with the government of Cuba?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,2) Should the US have diplomatic relations with the government of Vietnam?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,3) Should the US recognize and extend full diplomatic relations to Taiwan?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,4) Should the US continue funding for Radio Free Europe and Radio Liberty?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,5) Should the US continue funding for Radio Marti and TV Marti?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,6) Should the US continue funding for Radio Free Asia?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,7) Do you support the deployment of US troops to the former Yugoslavia?,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Economic aid to Russia and the former republics should be increased to facilitate democracy and market reforms.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Economic aid to Russia and the former republics should be continued unless Russia exports nuclear weapons or related technology.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Economic aid to Russia and the former republics should be decreased and/or eliminated.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) Foreign aid should only be given when extraordinary circumstances and disaster threaten the lives of civilian populations.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) Foreign aid should be given to countries only when it is in the security interests of the United States.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) Foreign aid should be eliminated from any nation with documented human rights abuses.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) Foreign aid should be maintained at current levels.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,a) The US should contribute more funding and troops to United Nations peacekeeping missions.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,b) The US should participate in UN peacekeeping missions only when vital US interests are directly threatened.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,c) The US should use military force only when the US border or territories are attacked or American citizens are in danger.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,d) The US should pay the money it owes to the United Nations.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,e) The US should withdraw from the UN completely.,,,,,,unmapped
1996.0,Foreign Policy,8) Indicate your position concerning economic aid to Russia and the former Soviet republics.9) Indicate which principles you support regarding US economic aid to foreign countries.10) Indicate which principles you support regarding the United States - United Nations relationship.,f) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,a) Expand the nationwide ban on the sale or transfer of assault weapons to include all forms of semi-automatic weapons.,,,,,,unmapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,b) Increase restrictions on the purchase and possession of firearms.,guns_restrictions,guns_position,-1.0,high,binary,rule_mapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,c) Maintain all federal registration procedures and restrictions on possessing firearms.,,,,,,unmapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,d) Ease procedures on the purchase and registration of firearms.,,,,,,unmapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,e) Repeal all bans and measures that restrict law-abiding citizens from owning legally-obtained firearms.,,,,,,unmapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,f) Allow law-abiding citizens to carry concealed firearms that are legally owned and registered.,,,,,,unmapped
1996.0,Gun Issues,Indicate which principles you support concerning gun issues.,g) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,a) Implement a universal health care program to guarantee coverage to all Americans regardless of income.,,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,b) Provide vouchers to the working poor so they can buy into a private health care plan.,,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"c) Implement a government-financed, single-payer national health care system similar to that of Canada.",health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"d) Support a ""managed competition"" health care plan to contain costs and improve access that does not include mandated health alliances, government cost control powers, or employer/employee mandates.",,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,e) Provide tax incentives for small businesses to help provide health care to their employees.,,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,f) Allow middle and low income families to deduct yearly health care costs from their taxable income.,,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,g) Establish limits on the amount of damages awarded in medical malpractice lawsuits.,,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,"h) Encourage tax-free medical savings accounts, which would be taxed if used for any purpose other than medical costs.",,,,,,unmapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,i) The federal government has no responsibility in providing health care.,health_government_insurance,healthcare_position,-1.0,medium,binary,rule_mapped
1996.0,Health Care,Indicate which principles you support regarding America's health care system.,j) Other,open_ended_other,non_scorable,,high,,non_scorable
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,a) Increase penalties for selling illegal drugs.,,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,b) Impose mandatory jail sentences for selling illegal drugs.,,,,,,unmapped
1996.0,Illegal Drugs,Indicate which principles you support concerning illegal drugs.,c) Impose capital punishment for convicted international drug traffickers.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped
